name,description,unit,type
HSC_R_m_ext_convolved_ConvolvedFlux_2_kron_magErr,convolved Kron flux: seeing 6.500000,mag,float64
HSC_R_m_ext_convolved_ConvolvedFlux_2_kron_flux,convolved Kron flux: seeing 6.500000,nJy,float64
HSC_R_m_ext_convolved_ConvolvedFlux_2_kron_fluxErr,convolved Kron flux: seeing 6.500000,nJy,float64
HSC_R_m_modelfit_CModel_initial_mag,flux from the initial fit,mag,float64
HSC_R_m_modelfit_CModel_initial_magErr,flux from the initial fit,mag,float64
HSC_R_m_modelfit_CModel_initial_flux,flux from the initial fit,nJy,float64
HSC_R_m_modelfit_CModel_initial_fluxErr,flux from the initial fit,nJy,float64
HSC_R_m_slot_ModelFlux_initial_mag,flux from the initial fit,mag,float64
HSC_R_m_slot_ModelFlux_initial_magErr,flux from the initial fit,mag,float64
HSC_R_m_slot_ModelFlux_initial_flux,flux from the initial fit,nJy,float64
HSC_R_m_slot_ModelFlux_initial_fluxErr,flux from the initial fit,nJy,float64
HSC_R_m_modelfit_CModel_exp_mag,flux from the exponential fit,mag,float64
HSC_R_m_modelfit_CModel_exp_magErr,flux from the exponential fit,mag,float64
HSC_R_m_modelfit_CModel_exp_flux,flux from the exponential fit,nJy,float64
HSC_R_m_modelfit_CModel_exp_fluxErr,flux from the exponential fit,nJy,float64
HSC_R_m_slot_ModelFlux_exp_mag,flux from the exponential fit,mag,float64
HSC_R_m_slot_ModelFlux_exp_magErr,flux from the exponential fit,mag,float64
HSC_R_m_slot_ModelFlux_exp_flux,flux from the exponential fit,nJy,float64
HSC_R_m_slot_ModelFlux_exp_fluxErr,flux from the exponential fit,nJy,float64
HSC_R_m_modelfit_CModel_dev_mag,flux from the de Vaucouleur fit,mag,float64
HSC_R_m_modelfit_CModel_dev_magErr,flux from the de Vaucouleur fit,mag,float64
HSC_R_m_modelfit_CModel_dev_flux,flux from the de Vaucouleur fit,nJy,float64
HSC_R_m_modelfit_CModel_dev_fluxErr,flux from the de Vaucouleur fit,nJy,float64
HSC_R_m_slot_ModelFlux_dev_mag,flux from the de Vaucouleur fit,mag,float64
HSC_R_m_slot_ModelFlux_dev_magErr,flux from the de Vaucouleur fit,mag,float64
HSC_R_m_slot_ModelFlux_dev_flux,flux from the de Vaucouleur fit,nJy,float64
HSC_R_m_slot_ModelFlux_dev_fluxErr,flux from the de Vaucouleur fit,nJy,float64
HSC_R_m_modelfit_CModel_mag,flux from the final cmodel fit,mag,float64
HSC_R_m_modelfit_CModel_magErr,flux from the final cmodel fit,mag,float64
HSC_R_m_modelfit_CModel_flux,flux from the final cmodel fit,nJy,float64
HSC_R_m_modelfit_CModel_fluxErr,flux from the final cmodel fit,nJy,float64
HSC_R_m_slot_ModelFlux_mag,flux from the final cmodel fit,mag,float64
HSC_R_m_slot_ModelFlux_magErr,flux from the final cmodel fit,mag,float64
HSC_R_m_slot_ModelFlux_flux,flux from the final cmodel fit,nJy,float64
HSC_R_m_slot_ModelFlux_fluxErr,flux from the final cmodel fit,nJy,float64
HSC-R_f_coord_ra,position in ra/dec,rad,float64
HSC-R_f_coord_dec,position in ra/dec,rad,float64
HSC-R_f_parent,unique ID of parent source,None,int64
HSC-R_f_deblend_nChild,Number of children this object has (defaults to 0),None,int32
HSC-R_f_base_SdssCentroid_x,centroid from Sdss Centroid algorithm,pix,float64
HSC-R_f_base_SdssCentroid_y,centroid from Sdss Centroid algorithm,pix,float64
HSC-R_f_base_SdssCentroid_xErr,1-sigma uncertainty on x position,pix,float32
HSC-R_f_base_SdssCentroid_yErr,1-sigma uncertainty on y position,pix,float32
HSC-R_f_base_SdssCentroid_flag,General Failure Flag,None,int64
HSC-R_f_base_SdssCentroid_flag_edge,Object too close to edge,None,int64
HSC-R_f_base_SdssCentroid_flag_noSD,Vanishing second derivative,None,int64
HSC-R_f_base_SdssCentroid_flag_almostNoSD,Almost vanishing second derivative,None,int64
HSC-R_f_base_SdssCentroid_flag_notAtMaximum,Object is not at a maximum,None,int64
HSC-R_f_base_SdssCentroid_flag_resetToPeak,set if CentroidChecker reset the centroid,None,int64
HSC-R_f_base_SdssCentroid_flag_badError,Error on x and/or y position is NaN,None,int64
HSC-R_f_base_TransformedCentroid_x,transformed reference centroid column,pix,float64
HSC-R_f_slot_Centroid_x,transformed reference centroid column,pix,float64
HSC-R_f_base_TransformedCentroid_y,transformed reference centroid row,pix,float64
HSC-R_f_slot_Centroid_y,transformed reference centroid row,pix,float64
HSC-R_f_base_TransformedCentroid_flag,whether the reference centroid is marked as bad,None,int64
HSC-R_f_base_CircularApertureFlux_flag_BC,whether the reference centroid is marked as bad,None,int64
HSC-R_f_base_GaussianFlux_flag_BC,whether the reference centroid is marked as bad,None,int64
HSC-R_f_base_InputCount_flag_BC,whether the reference centroid is marked as bad,None,int64
HSC-R_f_base_LocalBackground_flag_BC,whether the reference centroid is marked as bad,None,int64
HSC-R_f_base_PsfFlux_flag_BC,whether the reference centroid is marked as bad,None,int64
HSC-R_f_base_SdssCentroid_flag_BIC,whether the reference centroid is marked as bad,None,int64
HSC-R_f_base_SdssShape_flag_BC,whether the reference centroid is marked as bad,None,int64
HSC-R_f_base_Variance_flag_BC,whether the reference centroid is marked as bad,None,int64
HSC-R_f_ext_convolved_ConvolvedFlux_0_flag_BC,whether the reference centroid is marked as bad,None,int64
HSC-R_f_ext_convolved_ConvolvedFlux_1_flag_BC,whether the reference centroid is marked as bad,None,int64
HSC-R_f_ext_convolved_ConvolvedFlux_2_flag_BC,whether the reference centroid is marked as bad,None,int64
HSC-R_f_ext_convolved_ConvolvedFlux_flag_BC,whether the reference centroid is marked as bad,None,int64
HSC-R_f_ext_photometryKron_KronFlux_flag_BIC,whether the reference centroid is marked as bad,None,int64
HSC-R_f_modelfit_DSPsfApprox_flag_BC,whether the reference centroid is marked as bad,None,int64
HSC-R_f_slot_Centroid_flag,whether the reference centroid is marked as bad,None,int64
HSC-R_f_base_InputCount_flag,Set for any fatal failure,None,int64
HSC-R_f_base_InputCount_value,"Number of images contributing at center, not including anyclipping",None,int32
HSC-R_f_base_InputCount_flag_noInputs,No coadd inputs available,None,int64
HSC-R_f_base_SdssShape_xx,elliptical Gaussian adaptive moments,pix2,float64
HSC-R_f_base_SdssShape_yy,elliptical Gaussian adaptive moments,pix2,float64
HSC-R_f_base_SdssShape_xy,elliptical Gaussian adaptive moments,pix2,float64
HSC-R_f_base_SdssShape_xxErr,Standard deviation of xx moment,pix2,float32
HSC-R_f_base_SdssShape_yyErr,Standard deviation of yy moment,pix2,float32
HSC-R_f_base_SdssShape_xyErr,Standard deviation of xy moment,pix2,float32
HSC-R_f_base_SdssShape_x,elliptical Gaussian adaptive moments,pix,float64
HSC-R_f_base_SdssShape_y,elliptical Gaussian adaptive moments,pix,float64
HSC-R_f_base_SdssShape_instFlux,elliptical Gaussian adaptive moments,ct,float64
HSC-R_f_base_SdssShape_instFluxErr,1-sigma instFlux uncertainty,ct,float64
HSC-R_f_base_SdssShape_psf_xx,adaptive moments of the PSF model at the object position,pix2,float64
HSC-R_f_slot_PsfShape_xx,adaptive moments of the PSF model at the object position,pix2,float64
HSC-R_f_base_SdssShape_psf_yy,adaptive moments of the PSF model at the object position,pix2,float64
HSC-R_f_slot_PsfShape_yy,adaptive moments of the PSF model at the object position,pix2,float64
HSC-R_f_base_SdssShape_psf_xy,adaptive moments of the PSF model at the object position,pix2,float64
HSC-R_f_slot_PsfShape_xy,adaptive moments of the PSF model at the object position,pix2,float64
HSC-R_f_base_SdssShape_instFlux_xx_Cov,uncertainty covariance between base_SdssShape_instFlux and base_SdssShape_xx,ct pix2,float32
HSC-R_f_base_SdssShape_instFlux_yy_Cov,uncertainty covariance between base_SdssShape_instFlux and base_SdssShape_yy,ct pix2,float32
HSC-R_f_base_SdssShape_instFlux_xy_Cov,uncertainty covariance between base_SdssShape_instFlux and base_SdssShape_xy,ct pix2,float32
HSC-R_f_base_SdssShape_flag,General Failure Flag,None,int64
HSC-R_f_base_SdssShape_flag_unweightedBad,Both weighted and unweighted moments were invalid,None,int64
HSC-R_f_base_SdssShape_flag_unweighted,Weighted moments converged to an invalid value; using unweighted moments,None,int64
HSC-R_f_base_SdssShape_flag_shift,centroid shifted by more than the maximum allowed amount,None,int64
HSC-R_f_base_SdssShape_flag_maxIter,Too many iterations in adaptive moments,None,int64
HSC-R_f_base_SdssShape_flag_psf,Failure in measuring PSF model shape,None,int64
HSC-R_f_base_TransformedShape_xx,transformed reference shape x^2 moment,pix2,float64
HSC-R_f_slot_Shape_xx,transformed reference shape x^2 moment,pix2,float64
HSC-R_f_base_TransformedShape_yy,transformed reference shape y^2 moment,pix2,float64
HSC-R_f_slot_Shape_yy,transformed reference shape y^2 moment,pix2,float64
HSC-R_f_base_TransformedShape_xy,transformed reference shape xy moment,pix2,float64
HSC-R_f_slot_Shape_xy,transformed reference shape xy moment,pix2,float64
HSC-R_f_base_TransformedShape_flag,whether the reference shape is marked as bad,None,int64
HSC-R_f_base_GaussianFlux_flag_badShape,whether the reference shape is marked as bad,None,int64
HSC-R_f_slot_Shape_flag,whether the reference shape is marked as bad,None,int64
HSC-R_f_modelfit_DSPsfApprox_0_xx,Double-Shapelet approximation to the PSF model at the position of this source,pix2,float64
HSC-R_f_modelfit_DSPsfApprox_0_yy,Double-Shapelet approximation to the PSF model at the position of this source,pix2,float64
HSC-R_f_modelfit_DSPsfApprox_0_xy,Double-Shapelet approximation to the PSF model at the position of this source,pix2,float64
HSC-R_f_modelfit_DSPsfApprox_0_x,Double-Shapelet approximation to the PSF model at the position of this source,pix,float64
HSC-R_f_modelfit_DSPsfApprox_0_y,Double-Shapelet approximation to the PSF model at the position of this source,pix,float64
HSC-R_f_modelfit_DSPsfApprox_0_0,Double-Shapelet approximation to the PSF model at the position of this source,None,float64
HSC-R_f_modelfit_DSPsfApprox_0_1,Double-Shapelet approximation to the PSF model at the position of this source,None,float64
HSC-R_f_modelfit_DSPsfApprox_0_2,Double-Shapelet approximation to the PSF model at the position of this source,None,float64
HSC-R_f_modelfit_DSPsfApprox_0_3,Double-Shapelet approximation to the PSF model at the position of this source,None,float64
HSC-R_f_modelfit_DSPsfApprox_0_4,Double-Shapelet approximation to the PSF model at the position of this source,None,float64
HSC-R_f_modelfit_DSPsfApprox_0_5,Double-Shapelet approximation to the PSF model at the position of this source,None,float64
HSC-R_f_modelfit_DSPsfApprox_1_xx,Double-Shapelet approximation to the PSF model at the position of this source,pix2,float64
HSC-R_f_modelfit_DSPsfApprox_1_yy,Double-Shapelet approximation to the PSF model at the position of this source,pix2,float64
HSC-R_f_modelfit_DSPsfApprox_1_xy,Double-Shapelet approximation to the PSF model at the position of this source,pix2,float64
HSC-R_f_modelfit_DSPsfApprox_1_x,Double-Shapelet approximation to the PSF model at the position of this source,pix,float64
HSC-R_f_modelfit_DSPsfApprox_1_y,Double-Shapelet approximation to the PSF model at the position of this source,pix,float64
HSC-R_f_modelfit_DSPsfApprox_1_0,Double-Shapelet approximation to the PSF model at the position of this source,None,float64
HSC-R_f_modelfit_DSPsfApprox_1_1,Double-Shapelet approximation to the PSF model at the position of this source,None,float64
HSC-R_f_modelfit_DSPsfApprox_1_2,Double-Shapelet approximation to the PSF model at the position of this source,None,float64
HSC-R_f_modelfit_DSPsfApprox_flag,General Failure Flag,None,int64
HSC-R_f_modelfit_DSPsfApprox_flag_invalidPointForPsf,PSF model could not be evaluated at the source position,None,int64
HSC-R_f_modelfit_DSPsfApprox_flag_invalidMoments,Moments of the PSF model were not a valid ellipse,None,int64
HSC-R_f_modelfit_DSPsfApprox_flag_maxIterations,optimizer exceeded the maximum number (inner or outer) iterations,None,int64
HSC-R_f_base_CircularApertureFlux_3_0_instFlux,instFlux within 3.000000-pixel aperture,ct,float64
HSC-R_f_base_CircularApertureFlux_3_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
HSC-R_f_base_CircularApertureFlux_3_0_flag,General Failure Flag,None,int64
HSC-R_f_base_CircularApertureFlux_3_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
HSC-R_f_base_CircularApertureFlux_3_0_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
HSC-R_f_base_CircularApertureFlux_4_5_instFlux,instFlux within 4.500000-pixel aperture,ct,float64
HSC-R_f_base_CircularApertureFlux_4_5_instFluxErr,1-sigma instFlux uncertainty,ct,float64
HSC-R_f_base_CircularApertureFlux_4_5_flag,General Failure Flag,None,int64
HSC-R_f_base_CircularApertureFlux_4_5_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
HSC-R_f_base_CircularApertureFlux_4_5_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
HSC-R_f_base_CircularApertureFlux_6_0_instFlux,instFlux within 6.000000-pixel aperture,ct,float64
HSC-R_f_base_CircularApertureFlux_6_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
HSC-R_f_base_CircularApertureFlux_6_0_flag,General Failure Flag,None,int64
HSC-R_f_base_CircularApertureFlux_6_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
HSC-R_f_base_CircularApertureFlux_6_0_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
HSC-R_f_base_CircularApertureFlux_9_0_instFlux,instFlux within 9.000000-pixel aperture,ct,float64
HSC-R_f_base_CircularApertureFlux_9_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
HSC-R_f_base_CircularApertureFlux_9_0_flag,General Failure Flag,None,int64
HSC-R_f_base_CircularApertureFlux_9_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
HSC-R_f_base_CircularApertureFlux_9_0_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
HSC-R_f_base_CircularApertureFlux_12_0_instFlux,instFlux within 12.000000-pixel aperture,ct,float64
HSC-R_f_base_CircularApertureFlux_12_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
HSC-R_f_base_CircularApertureFlux_12_0_flag,General Failure Flag,None,int64
HSC-R_f_base_CircularApertureFlux_12_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
HSC-R_f_base_CircularApertureFlux_12_0_flag_SCT,full sinc coefficient image did not fit within measurement image,None,int64
HSC-R_f_base_CircularApertureFlux_17_0_instFlux,instFlux within 17.000000-pixel aperture,ct,float64
HSC-R_f_base_CircularApertureFlux_17_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
HSC-R_f_base_CircularApertureFlux_17_0_flag,General Failure Flag,None,int64
HSC-R_f_base_CircularApertureFlux_17_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
HSC-R_f_base_CircularApertureFlux_25_0_instFlux,instFlux within 25.000000-pixel aperture,ct,float64
HSC-R_f_base_CircularApertureFlux_25_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
HSC-R_f_base_CircularApertureFlux_25_0_flag,General Failure Flag,None,int64
HSC-R_f_base_CircularApertureFlux_25_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
HSC-R_f_base_CircularApertureFlux_35_0_instFlux,instFlux within 35.000000-pixel aperture,ct,float64
HSC-R_f_base_CircularApertureFlux_35_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
HSC-R_f_base_CircularApertureFlux_35_0_flag,General Failure Flag,None,int64
HSC-R_f_base_CircularApertureFlux_35_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
HSC-R_f_base_CircularApertureFlux_50_0_instFlux,instFlux within 50.000000-pixel aperture,ct,float64
HSC-R_f_base_CircularApertureFlux_50_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
HSC-R_f_base_CircularApertureFlux_50_0_flag,General Failure Flag,None,int64
HSC-R_f_base_CircularApertureFlux_50_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
HSC-R_f_base_CircularApertureFlux_70_0_instFlux,instFlux within 70.000000-pixel aperture,ct,float64
HSC-R_f_base_CircularApertureFlux_70_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
HSC-R_f_base_CircularApertureFlux_70_0_flag,General Failure Flag,None,int64
HSC-R_f_base_CircularApertureFlux_70_0_flag_apertureTruncated,aperture did not fit within measurement image,None,int64
HSC-R_f_base_GaussianFlux_instFlux,instFlux from Gaussian Flux algorithm,ct,float64
HSC-R_f_base_GaussianFlux_instFluxErr,1-sigma instFlux uncertainty,ct,float64
HSC-R_f_base_GaussianFlux_flag,General Failure Flag,None,int64
HSC-R_f_base_LocalBackground_instFlux,background in annulus around source,ct,float64
HSC-R_f_base_LocalBackground_instFluxErr,1-sigma instFlux uncertainty,ct,float64
HSC-R_f_base_LocalBackground_flag,General Failure Flag,None,int64
HSC-R_f_base_LocalBackground_flag_noGoodPixels,no good pixels in the annulus,None,int64
HSC-R_f_base_LocalBackground_flag_noPsf,no PSF provided,None,int64
HSC-R_f_base_PixelFlags_flag,"General failure flag, set if anything went wrong",None,int64
HSC-R_f_base_PixelFlags_flag_offimage,Source center is off image,None,int64
HSC-R_f_base_PixelFlags_flag_edge,Source is outside usable exposure region (masked EDGE or NO_DATA),None,int64
HSC-R_f_base_PixelFlags_flag_interpolated,Interpolated pixel in the Source footprint,None,int64
HSC-R_f_base_PixelFlags_flag_saturated,Saturated pixel in the Source footprint,None,int64
HSC-R_f_base_PixelFlags_flag_cr,Cosmic ray in the Source footprint,None,int64
HSC-R_f_base_PixelFlags_flag_bad,Bad pixel in the Source footprint,None,int64
HSC-R_f_base_PixelFlags_flag_suspect,Source''s footprint includes suspect pixels,None,int64
HSC-R_f_base_PixelFlags_flag_interpolatedCenter,Interpolated pixel in the Source center,None,int64
HSC-R_f_base_PixelFlags_flag_saturatedCenter,Saturated pixel in the Source center,None,int64
HSC-R_f_base_PixelFlags_flag_crCenter,Cosmic ray in the Source center,None,int64
HSC-R_f_base_PixelFlags_flag_suspectCenter,Source''s center is close to suspect pixels,None,int64
HSC-R_f_base_PixelFlags_flag_clippedCenter,Source center is close to CLIPPED pixels,None,int64
HSC-R_f_base_PixelFlags_flag_sensor_edgeCenter,Source center is close to SENSOR_EDGE pixels,None,int64
HSC-R_f_base_PixelFlags_flag_rejectedCenter,Source center is close to REJECTED pixels,None,int64
HSC-R_f_base_PixelFlags_flag_inexact_psfCenter,Source center is close to INEXACT_PSF pixels,None,int64
HSC-R_f_base_PixelFlags_flag_clipped,Source footprint includes CLIPPED pixels,None,int64
